season_year,personName,personId,plusMinusPoints,minutes,points,assists,fieldGoalsPercentage
2021-22,John Collins,1628381,12,28.5,21.0,1.5,0.6675
2021-22,John Collins,1628381,14,31.666666666666668,16.666666666666668,1.3333333333333333,0.5413333333333333
2021-22,John Collins,1628381,15,25.0,16.0,4.0,0.727
2021-22,John Collins,1628381,20,20.0,20.0,1.0,0.643
2021-22,John Collins,1628381,22,34.0,14.0,2.0,0.625
2021-22,John Collins,1628381,23,36.0,21.0,2.0,0.571
2021-22,John Collins,1628381,35,23.0,21.0,2.0,0.727
2021-22,John Konchar,1629723,-23,32.0,6.0,3.0,0.375
2021-22,John Konchar,1629723,-17,39.0,17.0,10.0,0.636
2021-22,John Konchar,1629723,-14,20.0,0.0,0.0,0.0
2021-22,John Konchar,1629723,-12,22.0,1.0,3.0,0.0835
2021-22,John Konchar,1629723,-9,23.0,2.0,2.0,0.25
2021-22,John Konchar,1629723,-6,20.0,4.0,1.0,0.5
2021-22,John Konchar,1629723,-5,22.0,3.0,2.0,0.333
2021-22,John Konchar,1629723,-4,20.0,8.0,0.0,0.375
2021-22,John Konchar,1629723,-2,21.0,12.0,1.0,0.8
2021-22,John Konchar,1629723,-1,32.0,8.0,1.0,0.333
2021-22,John Konchar,1629723,0,23.0,9.0,1.0,0.5
2021-22,John Konchar,1629723,3,34.0,7.0,2.0,0.75
2021-22,John Konchar,1629723,4,25.0,18.0,4.0,0.7
2021-22,John Konchar,1629723,5,21.0,6.0,5.0,0.5
2021-22,John Konchar,1629723,6,22.0,3.5,1.0,0.375
2021-22,John Konchar,1629723,7,26.0,5.0,2.0,0.2
2021-22,John Konchar,1629723,9,23.0,9.0,0.5,0.8335
2021-22,John Konchar,1629723,10,21.0,2.0,3.0,0.333
2021-22,John Konchar,1629723,15,25.5,12.5,2.0,0.762
2021-22,John Konchar,1629723,16,23.0,11.0,2.0,1.0
2021-22,John Konchar,1629723,20,28.0,11.0,3.0,0.5
2021-22,John Konchar,1629723,29,29.0,12.0,4.5,0.6375
2021-22,Jonas Valanciunas,202685,-37,20.0,10.0,1.0,0.4
2021-22,Jonas Valanciunas,202685,-25,23.0,19.0,2.0,0.533
2021-22,Jonas Valanciunas,202685,-22,37.0,16.0,3.0,0.5
2021-22,Jonas Valanciunas,202685,-21,25.5,8.5,2.0,0.41250000000000003
2021-22,Jonas Valanciunas,202685,-19,31.0,20.0,4.0,0.533
2021-22,Jonas Valanciunas,202685,-18,24.0,6.0,1.0,0.125
2021-22,Jonas Valanciunas,202685,-17,25.0,10.0,1.0,0.333
2021-22,Jonas Valanciunas,202685,-16,26.0,19.0,1.0,0.636
2021-22,Jonas Valanciunas,202685,-15,32.0,17.0,4.0,0.467
2021-22,Jonas Valanciunas,202685,-14,29.5,15.0,1.0,0.5960000000000001
2021-22,Jonas Valanciunas,202685,-13,30.0,13.0,2.0,0.5
2021-22,Jonas Valanciunas,202685,-12,31.0,17.0,3.0,0.636
2021-22,Jonas Valanciunas,202685,-11,30.0,25.0,2.0,0.5
2021-22,Jonas Valanciunas,202685,-9,30.5,19.0,2.5,0.5835
2021-22,Jonas Valanciunas,202685,-8,22.0,12.0,2.0,0.545
2021-22,Jonas Valanciunas,202685,-6,33.666666666666664,19.333333333333332,2.6666666666666665,0.6583333333333333
2021-22,Jonas Valanciunas,202685,-5,29.5,19.5,2.5,0.496
2021-22,Jonas Valanciunas,202685,-4,36.0,24.5,3.5,0.55
2021-22,Jonas Valanciunas,202685,-3,32.0,19.75,3.25,0.565
2021-22,Jonas Valanciunas,202685,-2,32.666666666666664,22.333333333333332,2.0,0.5546666666666666
2021-22,Jonas Valanciunas,202685,-1,37.0,22.5,2.5,0.476
2021-22,Jonas Valanciunas,202685,0,28.0,24.0,5.0,0.611
2021-22,Jonas Valanciunas,202685,1,31.0,18.666666666666668,4.333333333333333,0.6463333333333333
2021-22,Jonas Valanciunas,202685,2,29.0,13.0,2.0,0.444
2021-22,Jonas Valanciunas,202685,3,33.0,18.0,3.0,0.727
2021-22,Jonas Valanciunas,202685,4,30.333333333333332,16.333333333333332,1.6666666666666667,0.4646666666666666
2021-22,Jonas Valanciunas,202685,5,33.0,30.0,3.0,0.55
2021-22,Jonas Valanciunas,202685,6,32.0,18.0,4.0,0.615
2021-22,Jonas Valanciunas,202685,8,30.5,15.5,3.5,0.578
2021-22,Jonas Valanciunas,202685,9,30.0,16.0,6.0,0.545
2021-22,Jonas Valanciunas,202685,10,27.0,15.0,3.0,0.535
2021-22,Jonas Valanciunas,202685,11,24.0,21.0,4.0,0.389
2021-22,Jonas Valanciunas,202685,12,30.0,14.333333333333334,2.6666666666666665,0.6136666666666667
2021-22,Jonas Valanciunas,202685,13,32.5,15.5,2.5,0.39649999999999996
2021-22,Jonas Valanciunas,202685,14,28.5,20.0,3.5,0.5
2021-22,Jonas Valanciunas,202685,15,33.0,15.0,3.0,0.857
2021-22,Jonas Valanciunas,202685,16,33.5,18.5,1.5,0.5605
2021-22,Jonas Valanciunas,202685,17,31.0,17.0,2.0,0.538
2021-22,Jonas Valanciunas,202685,19,21.0,16.0,2.0,0.636
2021-22,Jonas Valanciunas,202685,20,38.5,25.0,2.5,0.6295
2021-22,Jonas Valanciunas,202685,21,27.0,19.0,2.0,0.7
2021-22,Jonas Valanciunas,202685,22,32.0,39.0,3.0,0.625
2021-22,Jonas Valanciunas,202685,23,31.333333333333332,17.333333333333332,1.6666666666666667,0.6
2021-22,Jonas Valanciunas,202685,28,28.0,18.0,4.0,0.667
2021-22,Jonathan Kuminga,1630228,-30,33.0,19.0,1.0,0.5
2021-22,Jonathan Kuminga,1630228,-29,22.0,12.0,2.0,0.333
2021-22,Jonathan Kuminga,1630228,-17,36.0,26.0,2.0,0.6
2021-22,Jonathan Kuminga,1630228,-15,34.0,15.0,4.0,0.364
2021-22,Jonathan Kuminga,1630228,-14,23.0,13.0,1.0,0.417
2021-22,Jonathan Kuminga,1630228,-13,29.0,16.0,0.0,0.667
2021-22,Jonathan Kuminga,1630228,-10,27.0,12.0,3.0,0.625
2021-22,Jonathan Kuminga,1630228,-8,28.0,10.0,1.0,0.5
2021-22,Jonathan Kuminga,1630228,-5,21.0,18.0,0.0,0.583
2021-22,Jonathan Kuminga,1630228,-3,25.0,18.0,0.0,0.727
2021-22,Jonathan Kuminga,1630228,-2,22.0,5.0,1.0,0.167
2021-22,Jonathan Kuminga,1630228,-1,24.0,15.0,1.5,0.7665
2021-22,Jonathan Kuminga,1630228,4,28.0,14.0,1.0,0.375
2021-22,Jonathan Kuminga,1630228,5,20.0,12.0,0.0,0.75
2021-22,Jonathan Kuminga,1630228,6,20.0,13.0,1.0,0.429
2021-22,Jonathan Kuminga,1630228,8,30.0,14.5,1.0,0.5125
2021-22,Jonathan Kuminga,1630228,9,21.0,18.0,2.0,0.75
2021-22,Jonathan Kuminga,1630228,10,26.0,21.0,6.0,0.583
2021-22,Jonathan Kuminga,1630228,11,23.0,9.0,1.0,0.571
2021-22,Jonathan Kuminga,1630228,12,26.5,16.5,4.0,0.545
2021-22,Jonathan Kuminga,1630228,15,26.5,18.5,2.0,0.6665000000000001
2021-22,Jonathan Kuminga,1630228,21,28.0,18.0,2.0,0.7
2021-22,Jonathan Kuminga,1630228,22,25.0,25.0,3.0,0.833
2021-22,Jonathan Kuminga,1630228,24,27.0,17.0,1.0,0.429
2021-22,Jonathan Kuminga,1630228,26,29.0,22.0,1.0,0.529
2021-22,Jordan Clarkson,203903,-30,27.0,18.0,1.0,0.467
2021-22,Jordan Clarkson,203903,-25,33.0,17.0,5.0,0.4
2021-22,Jordan Clarkson,203903,-21,31.0,8.0,1.0,0.214
2021-22,Jordan Clarkson,203903,-19,27.0,11.5,1.5,0.3205
2021-22,Jordan Clarkson,203903,-17,23.0,6.0,1.0,0.154
2021-22,Jordan Clarkson,203903,-16,33.0,17.0,5.0,0.385
2021-22,Jordan Clarkson,203903,-15,29.0,19.0,4.0,0.538
2021-22,Jordan Clarkson,203903,-14,29.0,16.0,1.0,0.263
2021-22,Jordan Clarkson,203903,-11,28.2,17.6,1.6,0.40519999999999995
2021-22,Jordan Clarkson,203903,-10,27.0,16.0,3.0,0.545
2021-22,Jordan Clarkson,203903,-9,24.0,10.0,1.3333333333333333,0.32666666666666666
2021-22,Jordan Clarkson,203903,-7,21.0,11.0,2.0,0.308
2021-22,Jordan Clarkson,203903,-5,27.333333333333332,15.333333333333334,5.0,0.41033333333333327
2021-22,Jordan Clarkson,203903,-4,24.5,4.0,2.0,0.11549999999999999
2021-22,Jordan Clarkson,203903,-2,23.0,10.0,4.5,0.269
2021-22,Jordan Clarkson,203903,0,24.333333333333332,12.666666666666666,1.6666666666666667,0.328
2021-22,Jordan Clarkson,203903,2,30.0,26.0,2.0,0.474
2021-22,Jordan Clarkson,203903,3,27.666666666666668,16.333333333333332,0.6666666666666666,0.46166666666666667
2021-22,Jordan Clarkson,203903,4,25.0,15.25,2.25,0.4345
2021-22,Jordan Clarkson,203903,5,28.333333333333332,19.333333333333332,1.3333333333333333,0.49033333333333334
2021-22,Jordan Clarkson,203903,7,25.666666666666668,14.333333333333334,3.3333333333333335,0.3953333333333333
2021-22,Jordan Clarkson,203903,8,27.5,18.0,3.0,0.48350000000000004
2021-22,Jordan Clarkson,203903,9,24.0,11.0,5.0,0.455
2021-22,Jordan Clarkson,203903,10,30.0,18.5,1.0,0.41500000000000004
2021-22,Jordan Clarkson,203903,11,24.0,20.0,5.0,0.583
2021-22,Jordan Clarkson,203903,12,28.0,21.0,3.0,0.571
2021-22,Jordan Clarkson,203903,13,31.0,23.0,5.0,0.429
2021-22,Jordan Clarkson,203903,14,25.5,13.5,1.0,0.4165
2021-22,Jordan Clarkson,203903,15,22.0,12.0,4.0,0.333
2021-22,Jordan Clarkson,203903,16,34.0,21.5,2.5,0.5135000000000001
2021-22,Jordan Clarkson,203903,17,30.2,24.4,1.8,0.5014000000000001
2021-22,Jordan Clarkson,203903,18,22.0,16.0,2.0,0.5
2021-22,Jordan Clarkson,203903,19,23.0,19.0,1.0,0.467
2021-22,Jordan Clarkson,203903,20,24.0,19.0,3.0,0.4865
2021-22,Jordan Clarkson,203903,22,27.0,10.5,4.0,0.308
2021-22,Jordan Clarkson,203903,23,22.0,19.0,1.0,0.4145
2021-22,Jordan Clarkson,203903,25,25.666666666666668,16.666666666666668,5.333333333333333,0.5036666666666667
2021-22,Jordan Clarkson,203903,27,29.0,20.0,5.0,0.471
2021-22,Jordan Clarkson,203903,29,28.5,23.0,3.0,0.485
2021-22,Jordan Clarkson,203903,33,28.0,13.0,2.0,0.357
2021-22,Jordan Clarkson,203903,35,25.0,20.0,1.0,0.615
2021-22,Jordan McLaughlin,1629162,-23,20.0,6.0,4.0,0.286
2021-22,Jordan McLaughlin,1629162,-10,21.0,5.0,3.0,0.4
2021-22,Jordan McLaughlin,1629162,-9,27.0,5.0,5.0,0.667
2021-22,Jordan McLaughlin,1629162,-7,23.0,9.0,2.0,0.4
2021-22,Jordan McLaughlin,1629162,-4,20.0,8.0,2.0,0.4
2021-22,Jordan McLaughlin,1629162,-3,21.0,5.0,4.0,0.667
2021-22,Jordan McLaughlin,1629162,-1,21.0,2.0,7.0,0.333
2021-22,Jordan McLaughlin,1629162,3,22.0,7.0,4.0,0.4
2021-22,Jordan McLaughlin,1629162,7,26.0,12.0,4.0,0.833
2021-22,Jordan McLaughlin,1629162,13,20.0,16.0,3.0,0.75
2021-22,Jordan McLaughlin,1629162,15,32.0,5.0,10.0,0.111
2021-22,Jordan McLaughlin,1629162,17,28.0,3.0,2.0,0.167
2021-22,Jordan McLaughlin,1629162,18,26.0,9.0,7.0,0.5
2021-22,Jordan McLaughlin,1629162,28,22.0,5.0,1.0,0.667
2021-22,Jordan Nwora,1629670,-26,44.0,24.0,4.0,0.304
2021-22,Jordan Nwora,1629670,-22,41.0,28.0,2.0,0.5745
2021-22,Jordan Nwora,1629670,-21,22.0,6.0,1.0,0.4
2021-22,Jordan Nwora,1629670,-18,26.0,11.0,2.0,0.25
2021-22,Jordan Nwora,1629670,-16,40.0,17.0,2.0,0.467
2021-22,Jordan Nwora,1629670,-13,27.0,5.0,0.0,0.333
2021-22,Jordan Nwora,1629670,-9,21.5,14.0,2.0,0.5
2021-22,Jordan Nwora,1629670,-7,30.0,3.0,2.0,0.091
2021-22,Jordan Nwora,1629670,-4,23.0,2.0,2.0,0.2
2021-22,Jordan Nwora,1629670,-3,23.0,13.0,1.0,0.385
2021-22,Jordan Nwora,1629670,-1,34.0,18.0,0.0,0.5
2021-22,Jordan Nwora,1629670,0,29.333333333333332,12.0,1.0,0.39033333333333337
2021-22,Jordan Nwora,1629670,1,22.5,9.5,2.0,0.3875
2021-22,Jordan Nwora,1629670,3,20.0,9.0,1.0,0.375
2021-22,Jordan Nwora,1629670,4,20.0,7.0,1.0,0.429
2021-22,Jordan Nwora,1629670,6,26.0,13.5,0.5,0.481
2021-22,Jordan Nwora,1629670,7,26.0,9.0,2.0,0.444
2021-22,Jordan Nwora,1629670,9,26.0,18.0,2.0,0.389
2021-22,Jordan Nwora,1629670,12,24.0,16.0,3.0,0.538
2021-22,Jordan Nwora,1629670,16,37.0,11.0,3.0,0.385
2021-22,Jordan Nwora,1629670,18,30.0,13.0,0.0,0.455
2021-22,Jordan Nwora,1629670,20,28.0,18.0,1.0,0.7
2021-22,Jordan Nwora,1629670,21,27.0,15.0,1.0,0.467
2021-22,Jordan Poole,1629673,-26,23.0,15.0,3.0,0.667
2021-22,Jordan Poole,1629673,-21,25.333333333333332,14.333333333333334,3.0,0.4013333333333333
2021-22,Jordan Poole,1629673,-20,34.0,29.0,3.0,0.5
2021-22,Jordan Poole,1629673,-17,25.5,11.0,4.5,0.315
2021-22,Jordan Poole,1629673,-12,27.0,12.5,3.5,0.39849999999999997
2021-22,Jordan Poole,1629673,-10,33.0,20.0,3.0,0.385
2021-22,Jordan Poole,1629673,-9,34.0,28.0,3.0,0.6
2021-22,Jordan Poole,1629673,-8,30.25,15.75,4.5,0.3385
2021-22,Jordan Poole,1629673,-7,32.0,19.5,4.5,0.42300000000000004
2021-22,Jordan Poole,1629673,-6,33.5,31.5,6.0,0.477
2021-22,Jordan Poole,1629673,-5,30.0,19.666666666666668,3.0,0.508
2021-22,Jordan Poole,1629673,-3,39.0,26.0,2.0,0.32
2021-22,Jordan Poole,1629673,-2,22.0,15.0,5.0,0.545
2021-22,Jordan Poole,1629673,-1,30.666666666666668,13.0,3.6666666666666665,0.2856666666666667
2021-22,Jordan Poole,1629673,1,27.5,14.5,2.5,0.4375
2021-22,Jordan Poole,1629673,2,30.0,21.8,5.2,0.45940000000000003
2021-22,Jordan Poole,1629673,3,28.0,21.0,5.5,0.46900000000000003
2021-22,Jordan Poole,1629673,4,25.8,14.8,3.4,0.45
2021-22,Jordan Poole,1629673,6,34.0,19.666666666666668,2.3333333333333335,0.38933333333333336
2021-22,Jordan Poole,1629673,8,29.666666666666668,14.333333333333334,4.666666666666667,0.27499999999999997
2021-22,Jordan Poole,1629673,9,27.0,19.5,4.0,0.519
2021-22,Jordan Poole,1629673,10,30.5,11.5,3.0,0.29
2021-22,Jordan Poole,1629673,11,32.0,20.0,3.0,0.538
2021-22,Jordan Poole,1629673,12,26.0,32.0,5.0,0.706
2021-22,Jordan Poole,1629673,13,26.0,6.0,2.0,0.5
2021-22,Jordan Poole,1629673,14,29.5,26.5,4.0,0.692
2021-22,Jordan Poole,1629673,16,35.0,24.0,6.0,0.397
2021-22,Jordan Poole,1629673,17,26.5,12.5,5.0,0.5625
2021-22,Jordan Poole,1629673,18,34.0,26.0,2.5,0.529
2021-22,Jordan Poole,1629673,19,34.333333333333336,22.0,5.666666666666667,0.5186666666666667
2021-22,Jordan Poole,1629673,23,33.0,13.0,6.0,0.34199999999999997
2021-22,Jordan Poole,1629673,24,31.0,14.0,5.0,0.417
2021-22,Jordan Poole,1629673,26,35.0,30.0,5.0,0.563
2021-22,Jordan Poole,1629673,28,32.0,31.0,1.0,0.524
2021-22,Jordan Poole,1629673,29,34.0,21.0,7.0,0.615
2021-22,Jordan Poole,1629673,31,27.0,26.0,1.0,0.667
2021-22,Jordan Poole,1629673,33,24.0,15.0,6.0,0.5
2021-22,Jordan Poole,1629673,38,28.0,22.0,5.0,0.421
2021-22,Jose Alvarado,1630631,-24,22.0,12.0,5.0,0.625
2021-22,Jose Alvarado,1630631,-15,22.0,12.0,0.0,0.5
2021-22,Jose Alvarado,1630631,-7,21.0,5.0,3.0,0.286
2021-22,Jose Alvarado,1630631,-3,33.0,11.0,5.0,0.364
2021-22,Jose Alvarado,1630631,0,23.0,7.0,2.0,0.375
2021-22,Jose Alvarado,1630631,7,23.0,15.0,4.0,0.556
2021-22,Jose Alvarado,1630631,8,29.0,15.0,7.0,0.5
2021-22,Jose Alvarado,1630631,10,22.0,8.0,5.0,0.571
2021-22,Jose Alvarado,1630631,12,29.0,23.0,5.0,0.526
2021-22,Jose Alvarado,1630631,19,21.0,7.0,9.0,0.333
2021-22,Jose Alvarado,1630631,24,30.0,16.0,10.0,0.5
2021-22,Josh Christopher,1630528,-22,27.0,17.0,4.0,0.455
2021-22,Josh Christopher,1630528,-19,23.0,7.0,1.0,0.2
2021-22,Josh Christopher,1630528,-15,23.0,4.0,7.0,0.167
2021-22,Josh Christopher,1630528,-13,26.0,13.0,4.0,0.417
2021-22,Josh Christopher,1630528,-10,27.333333333333332,8.333333333333334,2.3333333333333335,0.3413333333333333
2021-22,Josh Christopher,1630528,-9,24.0,7.0,3.0,0.3
2021-22,Josh Christopher,1630528,-8,26.0,13.0,2.0,0.556
2021-22,Josh Christopher,1630528,-7,22.0,9.0,4.0,0.375
2021-22,Josh Christopher,1630528,-6,23.5,13.0,2.5,0.495
2021-22,Josh Christopher,1630528,-4,23.0,9.0,2.5,0.528
2021-22,Josh Christopher,1630528,-3,24.5,15.5,4.0,0.641
2021-22,Josh Christopher,1630528,-2,22.833333333333332,14.166666666666666,2.6666666666666665,0.5668333333333334
2021-22,Josh Christopher,1630528,-1,25.5,13.5,4.5,0.394
2021-22,Josh Christopher,1630528,0,28.5,17.0,3.0,0.6875
2021-22,Josh Christopher,1630528,2,27.5,23.5,1.0,0.6285000000000001
2021-22,Josh Christopher,1630528,3,20.0,14.0,2.0,0.625
2021-22,Josh Christopher,1630528,6,30.0,20.0,6.0,0.6
2021-22,Josh Christopher,1630528,16,24.0,6.0,5.0,0.222
2021-22,Josh Giddey,1630581,-30,29.0,10.0,5.0,0.5
2021-22,Josh Giddey,1630581,-27,28.0,15.0,3.0,0.385
2021-22,Josh Giddey,1630581,-24,30.0,6.0,4.0,0.214
2021-22,Josh Giddey,1630581,-17,36.0,15.0,6.0,0.467
2021-22,Josh Giddey,1630581,-16,29.0,8.0,3.5,0.309
2021-22,Josh Giddey,1630581,-14,28.5,10.5,5.75,0.42925
2021-22,Josh Giddey,1630581,-13,31.0,15.0,8.0,0.462
2021-22,Josh Giddey,1630581,-12,27.5,9.0,6.5,0.268
2021-22,Josh Giddey,1630581,-11,34.0,14.0,6.0,0.545
2021-22,Josh Giddey,1630581,-10,30.0,17.0,2.0,0.412
2021-22,Josh Giddey,1630581,-9,34.0,15.0,7.0,0.4
2021-22,Josh Giddey,1630581,-8,34.5,17.5,8.0,0.463
2021-22,Josh Giddey,1630581,-7,27.5,5.0,8.5,0.19849999999999998
2021-22,Josh Giddey,1630581,-6,30.0,9.333333333333334,7.666666666666667,0.3263333333333333
2021-22,Josh Giddey,1630581,-5,29.0,11.0,3.0,0.625
2021-22,Josh Giddey,1630581,-4,33.5,11.5,8.0,0.372
2021-22,Josh Giddey,1630581,-3,31.666666666666668,16.0,9.0,0.4696666666666667
2021-22,Josh Giddey,1630581,-2,33.0,17.75,5.25,0.49075
2021-22,Josh Giddey,1630581,0,29.2,13.8,7.6,0.418
2021-22,Josh Giddey,1630581,1,33.0,14.0,2.0,0.5
2021-22,Josh Giddey,1630581,2,29.0,11.5,4.5,0.583
2021-22,Josh Giddey,1630581,3,30.0,7.0,9.0,0.3
2021-22,Josh Giddey,1630581,6,35.0,16.6,8.8,0.4444
2021-22,Josh Giddey,1630581,8,32.0,9.5,5.5,0.3385
2021-22,Josh Giddey,1630581,15,32.0,14.0,4.0,0.417
2021-22,Josh Giddey,1630581,16,36.0,14.0,10.0,0.538
2021-22,Josh Green,1630182,-25,21.0,4.0,3.0,0.25
2021-22,Josh Green,1630182,-14,27.0,4.0,3.0,0.333
2021-22,Josh Green,1630182,-13,20.0,2.0,0.0,0.143
2021-22,Josh Green,1630182,-7,20.0,7.0,0.0,0.5
2021-22,Josh Green,1630182,-6,21.0,9.0,2.0,0.667
2021-22,Josh Green,1630182,-5,25.0,0.0,2.0,0.0
2021-22,Josh Green,1630182,-3,23.0,14.0,2.5,0.762
2021-22,Josh Green,1630182,-1,35.0,10.0,1.0,0.4
2021-22,Josh Green,1630182,2,20.5,10.0,2.0,0.7164999999999999
2021-22,Josh Green,1630182,5,28.0,12.0,1.0,0.667
2021-22,Josh Green,1630182,7,25.0,7.0,2.0,0.5
2021-22,Josh Green,1630182,8,23.0,9.0,1.0,0.3
2021-22,Josh Green,1630182,9,22.0,18.0,1.0,0.8
2021-22,Josh Green,1630182,10,24.0,12.0,3.0,0.667
2021-22,Josh Green,1630182,12,26.0,8.0,1.0,0.333
2021-22,Josh Green,1630182,13,21.0,7.0,2.0,1.0
2021-22,Josh Green,1630182,15,26.0,9.0,10.0,0.429
2021-22,Josh Green,1630182,20,20.0,2.0,0.0,0.5
2021-22,Josh Hart,1628404,-51,26.0,5.0,3.0,0.182
2021-22,Josh Hart,1628404,-34,23.0,7.0,0.0,0.429
2021-22,Josh Hart,1628404,-29,24.0,6.0,2.0,0.5
2021-22,Josh Hart,1628404,-22,30.0,10.0,2.0,0.6
2021-22,Josh Hart,1628404,-21,30.666666666666668,10.0,4.0,0.4446666666666667
2021-22,Josh Hart,1628404,-20,36.5,13.5,6.5,0.4925
2021-22,Josh Hart,1628404,-19,38.0,13.0,5.0,0.462
2021-22,Josh Hart,1628404,-16,35.5,12.5,3.0,0.49450000000000005
2021-22,Josh Hart,1628404,-15,32.0,13.0,5.0,0.556
2021-22,Josh Hart,1628404,-13,27.0,17.0,3.0,0.4
2021-22,Josh Hart,1628404,-12,23.0,10.0,4.0,0.222
2021-22,Josh Hart,1628404,-11,31.666666666666668,14.0,2.6666666666666665,0.49100000000000005
2021-22,Josh Hart,1628404,-10,38.0,31.0,4.0,0.524
2021-22,Josh Hart,1628404,-9,37.0,15.0,5.0,0.444
2021-22,Josh Hart,1628404,-8,34.666666666666664,14.666666666666666,3.0,0.5323333333333333
2021-22,Josh Hart,1628404,-7,36.0,14.0,5.5,0.5
2021-22,Josh Hart,1628404,-6,30.5,17.5,3.0,0.605
2021-22,Josh Hart,1628404,-5,38.0,29.0,4.0,0.588
2021-22,Josh Hart,1628404,-4,39.0,25.0,7.0,0.5
2021-22,Josh Hart,1628404,-2,34.5,18.0,2.0,0.47250000000000003
2021-22,Josh Hart,1628404,-1,36.0,21.5,5.0,0.6355
2021-22,Josh Hart,1628404,0,31.666666666666668,9.0,4.333333333333333,0.3546666666666667
2021-22,Josh Hart,1628404,5,36.0,17.5,4.5,0.5575
2021-22,Josh Hart,1628404,11,34.0,17.0,6.666666666666667,0.5416666666666666
2021-22,Josh Hart,1628404,12,33.5,18.5,3.5,0.7915
2021-22,Josh Hart,1628404,15,35.0,17.0,4.0,0.5
2021-22,Josh Hart,1628404,18,40.0,20.0,5.0,0.7
2021-22,Josh Hart,1628404,19,35.0,16.5,5.5,0.506
2021-22,Josh Hart,1628404,20,41.0,11.0,8.0,0.5
2021-22,Josh Hart,1628404,21,34.0,12.0,3.0,0.333
2021-22,Josh Hart,1628404,22,35.0,44.0,6.0,0.714
2021-22,Josh Hart,1628404,23,32.0,16.0,4.0,0.625
2021-22,Josh Hart,1628404,28,33.0,4.0,9.0,0.111
2021-22,Josh Jackson,1628367,-35,29.0,16.0,0.0,0.462
2021-22,Josh Jackson,1628367,-18,24.0,7.0,2.0,0.333
2021-22,Josh Jackson,1628367,-14,28.0,9.5,2.0,0.33199999999999996
2021-22,Josh Jackson,1628367,-12,21.0,11.0,1.0,0.4
2021-22,Josh Jackson,1628367,-10,20.0,5.0,0.0,0.4
2021-22,Josh Jackson,1628367,-9,25.0,15.0,2.0,0.5
2021-22,Josh Jackson,1628367,-7,22.0,7.0,2.0,0.273
2021-22,Josh Jackson,1628367,-2,32.0,18.0,4.0,0.583
2021-22,Josh Jackson,1628367,-1,20.0,11.0,1.0,0.375
2021-22,Josh Jackson,1628367,0,21.0,4.0,1.0,0.25
2021-22,Josh Jackson,1628367,1,24.0,11.0,2.0,0.455
2021-22,Josh Jackson,1628367,12,24.0,15.0,2.0,0.6
2021-22,Josh Jackson,1628367,21,23.0,13.0,2.0,0.625
2021-22,Josh Okogie,1629006,-8,33.0,2.0,4.0,0.25
2021-22,Josh Okogie,1629006,-3,21.0,13.0,2.0,0.714
2021-22,Josh Okogie,1629006,13,20.0,9.0,0.0,0.571
2021-22,Josh Okogie,1629006,16,20.0,8.0,0.0,0.4
2021-22,Josh Okogie,1629006,20,21.0,6.0,0.0,0.4
2021-22,Josh Richardson,1626196,-21,24.0,7.0,1.0,0.429
2021-22,Josh Richardson,1626196,-20,36.0,16.0,4.0,0.3
2021-22,Josh Richardson,1626196,-19,20.0,12.0,0.0,0.571
2021-22,Josh Richardson,1626196,-8,30.0,13.0,3.0,0.5
2021-22,Josh Richardson,1626196,-7,32.0,6.0,3.0,0.273
2021-22,Josh Richardson,1626196,-6,29.0,13.0,2.0,0.556
2021-22,Josh Richardson,1626196,-5,27.5,12.25,1.25,0.40425
2021-22,Josh Richardson,1626196,-4,30.666666666666668,12.333333333333334,2.0,0.448
2021-22,Josh Richardson,1626196,-3,27.0,25.0,1.0,0.667
2021-22,Josh Richardson,1626196,-2,25.5,7.5,2.0,0.393
2021-22,Josh Richardson,1626196,-1,28.333333333333332,10.666666666666666,2.3333333333333335,0.42933333333333334
2021-22,Josh Richardson,1626196,0,24.0,5.5,1.0,0.5
2021-22,Josh Richardson,1626196,3,26.8,13.2,1.2,0.521
2021-22,Josh Richardson,1626196,4,27.0,18.0,1.0,0.417
2021-22,Josh Richardson,1626196,5,25.25,12.5,3.0,0.4895
2021-22,Josh Richardson,1626196,6,32.0,9.0,4.0,0.4
2021-22,Josh Richardson,1626196,9,31.0,9.5,2.5,0.381
2021-22,Josh Richardson,1626196,11,25.0,15.0,1.5,0.5625
2021-22,Josh Richardson,1626196,12,31.5,18.0,4.5,0.5715
2021-22,Josh Richardson,1626196,13,28.5,16.5,1.0,0.5505
2021-22,Josh Richardson,1626196,14,29.0,17.0,1.0,0.4
2021-22,Josh Richardson,1626196,16,20.0,12.0,1.0,0.333
2021-22,Josh Richardson,1626196,20,33.0,19.0,2.0,0.5
2021-22,Josh Richardson,1626196,21,22.0,14.0,1.0,0.667
2021-22,Josh Richardson,1626196,23,25.5,16.5,2.0,0.46
2021-22,Josh Richardson,1626196,26,26.0,0.0,3.0,0.0
2021-22,Josh Richardson,1626196,27,29.0,15.0,0.0,0.455
2021-22,Joshua Primo,1630563,-21,27.0,11.0,3.0,0.444
2021-22,Joshua Primo,1630563,-20,32.0,9.0,0.0,0.25
2021-22,Joshua Primo,1630563,-19,23.0,5.0,1.5,0.23850000000000002
2021-22,Joshua Primo,1630563,-13,27.0,15.0,4.0,0.4
2021-22,Joshua Primo,1630563,-9,25.0,10.0,2.0,0.571
2021-22,Joshua Primo,1630563,-7,27.333333333333332,11.333333333333334,3.6666666666666665,0.49
2021-22,Joshua Primo,1630563,-4,34.0,12.0,0.0,0.5
