season_year,personName,personId,plusMinusPoints,minutes,points,assists,fieldGoalsPercentage,performance_score
2023-24,Jrue Holiday,201950,-12,29.0,7.0,3.0,0.429,-1.5709999999999997
2023-24,Jrue Holiday,201950,-11,33.0,20.0,5.0,0.692,14.692
2023-24,Jrue Holiday,201950,-10,31.0,12.0,5.0,0.385,7.385000000000002
2023-24,Jrue Holiday,201950,-9,32.5,7.5,5.5,0.365,4.365
2023-24,Jrue Holiday,201950,-6,34.0,12.0,2.0,0.5,8.5
2023-24,Jrue Holiday,201950,-4,35.0,15.5,3.5,0.5455,15.5455
2023-24,Jrue Holiday,201950,-2,34.0,14.0,5.0,0.357,17.357
2023-24,Jrue Holiday,201950,-1,33.333333333333336,9.333333333333334,4.333333333333333,0.40166666666666667,13.068333333333335
2023-24,Jrue Holiday,201950,0,37.0,21.0,6.0,0.563,27.563
2023-24,Jrue Holiday,201950,1,44.0,12.0,3.0,0.444,16.444000000000003
2023-24,Jrue Holiday,201950,2,36.5,14.0,3.0,0.6605,19.6605
2023-24,Jrue Holiday,201950,3,34.0,9.0,2.0,0.4,14.4
2023-24,Jrue Holiday,201950,4,34.666666666666664,18.0,6.666666666666667,0.5543333333333333,29.221
2023-24,Jrue Holiday,201950,5,36.0,14.0,2.0,0.556,21.556
2023-24,Jrue Holiday,201950,6,33.75,10.25,4.5,0.4435,21.1935
2023-24,Jrue Holiday,201950,7,30.333333333333332,13.666666666666666,5.333333333333333,0.4963333333333333,26.496333333333332
2023-24,Jrue Holiday,201950,8,35.0,13.333333333333334,4.666666666666667,0.38866666666666666,26.388666666666666
2023-24,Jrue Holiday,201950,9,29.0,9.0,6.0,0.6,24.6
2023-24,Jrue Holiday,201950,10,31.0,22.0,4.0,0.571,36.571
2023-24,Jrue Holiday,201950,11,32.0,11.0,4.0,0.48450000000000004,26.4845
2023-24,Jrue Holiday,201950,12,27.0,8.5,5.5,0.47650000000000003,26.4765
2023-24,Jrue Holiday,201950,13,31.0,14.5,5.0,0.6595,33.1595
2023-24,Jrue Holiday,201950,14,37.5,15.0,8.0,0.45,37.45
2023-24,Jrue Holiday,201950,15,38.0,18.0,7.0,0.7,40.7
2023-24,Jrue Holiday,201950,16,35.0,18.0,3.0,0.444,37.444
2023-24,Jrue Holiday,201950,17,29.666666666666668,14.0,4.333333333333333,0.48900000000000005,35.82233333333333
2023-24,Jrue Holiday,201950,18,35.0,14.0,12.0,0.6,44.6
2023-24,Jrue Holiday,201950,19,35.0,14.666666666666666,6.333333333333333,0.6123333333333333,40.61233333333333
2023-24,Jrue Holiday,201950,20,25.0,15.0,4.0,0.667,39.667
2023-24,Jrue Holiday,201950,22,26.25,13.25,4.5,0.56525,40.31525
2023-24,Jrue Holiday,201950,26,32.5,11.0,9.5,0.5145,47.0145
2023-24,Jrue Holiday,201950,28,26.0,11.0,3.0,0.571,42.571
2023-24,Jrue Holiday,201950,31,27.5,7.5,4.5,0.4445,43.4445
2023-24,Jrue Holiday,201950,39,26.0,7.0,4.0,0.429,50.429
2023-24,Jules Bernard,1631262,-2,23.0,12.0,1.0,0.417,11.417
2023-24,Jules Bernard,1631262,8,24.0,13.0,3.0,0.5,24.5
2023-24,Julian Champagnie,1630577,-35,24.0,5.0,0.0,0.143,-29.857
2023-24,Julian Champagnie,1630577,-21,30.0,13.0,3.0,0.286,-4.713999999999999
2023-24,Julian Champagnie,1630577,-16,39.0,17.0,3.0,0.5,4.5
2023-24,Julian Champagnie,1630577,-15,20.0,0.0,1.0,0.0,-14.0
2023-24,Julian Champagnie,1630577,-12,21.0,8.0,2.0,0.5,-1.5
2023-24,Julian Champagnie,1630577,-11,23.0,4.5,1.5,0.268,-4.732
2023-24,Julian Champagnie,1630577,-10,22.0,11.0,0.0,0.571,1.5709999999999997
2023-24,Julian Champagnie,1630577,-9,25.0,9.0,3.0,0.4,3.4000000000000004
2023-24,Julian Champagnie,1630577,-7,26.5,12.25,2.25,0.5529999999999999,8.053
2023-24,Julian Champagnie,1630577,-6,24.0,13.5,1.0,0.5625,9.0625
2023-24,Julian Champagnie,1630577,-4,38.0,9.0,4.0,0.333,9.333
2023-24,Julian Champagnie,1630577,-3,25.0,2.5,2.5,0.1665,2.1665
2023-24,Julian Champagnie,1630577,-1,37.0,11.0,2.0,0.4,12.4
2023-24,Julian Champagnie,1630577,2,25.333333333333332,9.666666666666666,1.3333333333333333,0.5333333333333333,13.533333333333333
2023-24,Julian Champagnie,1630577,3,25.5,10.0,0.5,0.369,13.869
2023-24,Julian Champagnie,1630577,4,24.0,16.0,1.0,0.667,21.667
2023-24,Julian Champagnie,1630577,5,26.5,16.0,3.0,0.625,24.625
2023-24,Julian Champagnie,1630577,6,20.0,6.0,2.0,0.333,14.333
2023-24,Julian Champagnie,1630577,8,20.0,6.0,0.0,0.4,14.4
2023-24,Julian Champagnie,1630577,9,21.5,4.5,3.0,0.3095,16.8095
2023-24,Julian Champagnie,1630577,10,22.0,8.0,1.0,0.5,19.5
2023-24,Julian Champagnie,1630577,11,35.5,12.0,1.5,0.5665,25.066499999999998
2023-24,Julian Champagnie,1630577,12,22.0,12.0,2.0,0.5,26.5
2023-24,Julian Champagnie,1630577,15,20.0,9.0,1.0,0.25,25.25
2023-24,Julian Champagnie,1630577,20,25.0,11.0,6.0,0.444,37.444
2023-24,Julian Phillips,1641763,-9,27.0,11.0,0.0,0.429,2.4290000000000003
2023-24,Julian Phillips,1641763,-7,20.0,9.0,0.0,0.75,2.75
2023-24,Julian Phillips,1641763,4,23.0,11.0,1.0,0.571,16.570999999999998
2023-24,Julian Strawther,1631124,-18,20.0,7.0,2.0,0.375,-8.625
2023-24,Julian Strawther,1631124,-4,28.0,22.0,2.0,0.5,20.5
2023-24,Julian Strawther,1631124,6,24.0,12.0,2.0,0.385,20.384999999999998
2023-24,Julian Strawther,1631124,9,21.0,12.0,2.0,0.5,23.5
2023-24,Julian Strawther,1631124,12,21.5,15.0,2.0,0.4495,29.4495
2023-24,Julius Randle,203944,-21,36.0,41.0,5.0,0.737,25.737000000000002
2023-24,Julius Randle,203944,-20,30.0,22.0,3.0,0.471,5.471
2023-24,Julius Randle,203944,-18,33.0,20.0,3.0,0.467,5.466999999999999
2023-24,Julius Randle,203944,-13,33.5,17.5,4.0,0.301,8.800999999999998
2023-24,Julius Randle,203944,-12,35.0,25.0,2.0,0.467,15.466999999999999
2023-24,Julius Randle,203944,-11,33.0,10.0,4.0,0.267,3.2669999999999995
2023-24,Julius Randle,203944,-10,37.0,25.0,5.0,0.368,20.368
2023-24,Julius Randle,203944,-9,35.0,28.0,2.0,0.476,21.476
2023-24,Julius Randle,203944,-8,35.0,13.0,7.0,0.417,12.417000000000002
2023-24,Julius Randle,203944,-6,39.0,28.0,4.0,0.409,26.409
2023-24,Julius Randle,203944,-5,38.0,16.0,5.0,0.25,16.25
2023-24,Julius Randle,203944,-4,35.0,6.0,4.0,0.2,6.199999999999999
2023-24,Julius Randle,203944,-3,34.5,28.0,4.0,0.4985,29.4985
2023-24,Julius Randle,203944,-1,35.5,33.0,5.0,0.5945,37.5945
2023-24,Julius Randle,203944,0,36.0,38.0,6.0,0.64,44.64
2023-24,Julius Randle,203944,1,38.0,21.0,5.0,0.471,27.471
2023-24,Julius Randle,203944,2,35.5,25.0,2.75,0.42975,30.17975
2023-24,Julius Randle,203944,4,35.0,23.0,6.0,0.625,33.625
2023-24,Julius Randle,203944,6,40.0,24.0,2.0,0.471,32.471000000000004
2023-24,Julius Randle,203944,7,34.0,17.0,9.0,0.4,33.4
2023-24,Julius Randle,203944,8,27.0,23.0,5.0,0.5,36.5
2023-24,Julius Randle,203944,9,37.0,21.0,8.0,0.471,38.471000000000004
2023-24,Julius Randle,203944,10,35.0,24.0,5.0,0.429,39.429
2023-24,Julius Randle,203944,11,38.0,29.0,8.0,0.571,48.571
2023-24,Julius Randle,203944,12,38.0,29.0,8.0,0.5,49.5
2023-24,Julius Randle,203944,13,35.666666666666664,25.0,5.0,0.42166666666666663,43.42166666666667
2023-24,Julius Randle,203944,15,34.666666666666664,24.333333333333332,7.0,0.5373333333333333,46.870666666666665
2023-24,Julius Randle,203944,16,32.0,18.0,10.0,0.538,44.538
2023-24,Julius Randle,203944,17,43.0,27.0,3.0,0.545,47.545
2023-24,Julius Randle,203944,18,31.0,19.0,2.0,0.357,39.357
2023-24,Julius Randle,203944,24,37.0,39.0,5.0,0.565,68.565
2023-24,Julius Randle,203944,25,30.0,17.0,8.0,0.467,50.467
2023-24,Julius Randle,203944,27,34.0,25.5,4.5,0.49150000000000005,57.4915
2023-24,Julius Randle,203944,31,31.0,21.5,6.5,0.4165,59.4165
2023-24,Justin Champagnie,1630551,-15,30.666666666666668,13.666666666666666,2.0,0.44766666666666666,1.1143333333333345
2023-24,Justin Champagnie,1630551,-1,20.0,9.0,3.0,0.444,11.444
2023-24,Justin Champagnie,1630551,5,27.0,8.0,3.0,0.25,16.25
2023-24,Justin Holiday,203200,-15,36.0,10.0,2.0,0.3,-2.6999999999999993
2023-24,Justin Holiday,203200,-8,25.0,6.0,2.0,0.5,0.5
2023-24,Justin Holiday,203200,1,35.0,8.0,2.0,0.25,11.25
2023-24,Justin Holiday,203200,4,22.0,8.0,2.0,0.75,14.75
2023-24,Justin Holiday,203200,5,33.0,12.0,1.0,0.625,18.625
2023-24,Justin Holiday,203200,7,21.0,13.0,2.0,0.556,22.556
2023-24,Justin Holiday,203200,8,28.0,14.0,3.5,0.732,26.232
2023-24,Justin Holiday,203200,9,22.0,5.0,1.0,0.333,15.333
2023-24,Justin Holiday,203200,11,22.0,2.0,1.0,1.0,15.0
2023-24,Justin Holiday,203200,15,25.5,4.0,5.0,0.7,24.7
2023-24,Justin Holiday,203200,17,23.0,8.0,6.0,1.0,32.0
2023-24,Justin Holiday,203200,20,27.0,2.0,2.0,0.167,24.167
2023-24,Justin Holiday,203200,22,21.0,11.0,2.0,0.667,35.667
2023-24,Justin Holiday,203200,27,26.0,11.0,4.0,0.571,42.571
2023-24,Justin Minaya,1631303,-40,37.0,8.0,2.0,0.3,-29.7
2023-24,Justin Minaya,1631303,-20,29.0,3.0,2.0,0.143,-14.857
2023-24,Justin Minaya,1631303,-10,22.0,0.0,1.0,0.0,-9.0
2023-24,Justin Minaya,1631303,-8,28.0,2.0,2.0,0.333,-3.667
2023-24,Justin Minaya,1631303,3,24.0,5.5,2.0,0.425,10.925
2023-24,Justin Minaya,1631303,9,21.0,3.0,2.0,0.25,14.25
2023-24,Jusuf Nurkic,203994,-22,23.0,5.0,3.0,0.5,-13.5
2023-24,Jusuf Nurkic,203994,-17,20.0,8.0,6.0,0.6,-2.4000000000000004
2023-24,Jusuf Nurkic,203994,-15,24.666666666666668,6.666666666666667,2.0,0.446,-5.887333333333332
2023-24,Jusuf Nurkic,203994,-14,21.0,8.0,2.0,0.375,-3.625
2023-24,Jusuf Nurkic,203994,-11,26.0,6.0,2.0,0.6,-2.4000000000000004
2023-24,Jusuf Nurkic,203994,-8,28.5,11.0,3.5,0.6000000000000001,7.1
2023-24,Jusuf Nurkic,203994,-6,30.0,6.0,5.0,0.286,5.286
2023-24,Jusuf Nurkic,203994,-5,29.75,7.0,3.5,0.302,5.802
2023-24,Jusuf Nurkic,203994,-4,26.0,6.0,4.0,0.429,6.429
2023-24,Jusuf Nurkic,203994,-3,23.5,9.0,3.25,0.54925,9.79925
2023-24,Jusuf Nurkic,203994,-2,23.0,15.0,4.0,0.571,17.571
2023-24,Jusuf Nurkic,203994,-1,31.0,10.0,3.0,0.6,12.6
2023-24,Jusuf Nurkic,203994,1,31.0,10.5,3.0,0.5,15.0
2023-24,Jusuf Nurkic,203994,2,29.6,14.4,4.6,0.5022,21.5022
2023-24,Jusuf Nurkic,203994,3,29.0,19.0,3.5,0.5954999999999999,26.0955
2023-24,Jusuf Nurkic,203994,5,28.25,13.75,3.75,0.63125,23.13125
2023-24,Jusuf Nurkic,203994,6,27.0,16.0,2.0,0.4,24.4
2023-24,Jusuf Nurkic,203994,8,31.666666666666668,12.0,5.333333333333333,0.40633333333333327,25.739666666666665
2023-24,Jusuf Nurkic,203994,9,30.333333333333332,16.333333333333332,3.0,0.7183333333333334,29.051666666666666
2023-24,Jusuf Nurkic,203994,10,29.0,10.166666666666666,5.333333333333333,0.4988333333333334,25.998833333333334
2023-24,Jusuf Nurkic,203994,12,32.333333333333336,11.0,5.0,0.4443333333333333,28.444333333333333
2023-24,Jusuf Nurkic,203994,13,26.5,8.5,6.5,0.35250000000000004,28.3525
2023-24,Jusuf Nurkic,203994,14,32.0,6.0,6.0,0.4,26.4
2023-24,Jusuf Nurkic,203994,15,26.5,12.5,4.5,0.42100000000000004,32.421
2023-24,Jusuf Nurkic,203994,16,29.0,28.0,6.0,0.733,50.733
2023-24,Jusuf Nurkic,203994,17,27.0,18.0,2.5,0.6930000000000001,38.193
2023-24,Jusuf Nurkic,203994,18,30.0,16.5,2.0,0.548,37.048
2023-24,Jusuf Nurkic,203994,19,28.5,14.5,5.5,0.7275,39.7275
2023-24,Jusuf Nurkic,203994,20,24.0,18.0,8.0,0.636,46.635999999999996
2023-24,Jusuf Nurkic,203994,21,26.0,6.0,2.0,0.5,29.5
2023-24,Jusuf Nurkic,203994,23,21.0,8.0,3.0,0.6,34.6
2023-24,Jusuf Nurkic,203994,26,21.0,6.0,3.0,0.429,35.429
2023-24,Jusuf Nurkic,203994,27,20.0,6.0,8.0,0.75,41.75
2023-24,Jusuf Nurkic,203994,29,28.0,9.0,2.0,0.5,40.5
2023-24,Jusuf Nurkic,203994,30,34.0,5.0,9.0,0.4,44.4
2023-24,KJ Martin,1630231,-9,28.0,15.0,2.0,0.6,8.600000000000001
2023-24,KJ Martin,1630231,-6,21.0,4.0,1.0,0.333,-0.6669999999999998
2023-24,KJ Martin,1630231,-2,26.5,9.5,2.0,0.7855,10.2855
2023-24,KJ Martin,1630231,-1,20.5,6.5,2.0,0.8,8.3
2023-24,KJ Martin,1630231,1,21.0,11.0,4.0,0.556,16.556
2023-24,KJ Martin,1630231,2,22.0,10.0,1.0,0.714,13.714
2023-24,KJ Martin,1630231,4,26.0,10.0,1.6666666666666667,0.637,16.303666666666665
2023-24,KJ Martin,1630231,15,24.0,8.0,4.0,0.667,27.667
2023-24,KJ Martin,1630231,16,26.0,2.0,0.0,0.5,18.5
2023-24,KJ Martin,1630231,18,23.0,4.0,0.0,0.667,22.667
2023-24,Karl-Anthony Towns,1626157,-23,28.0,9.0,2.0,0.429,-11.571
2023-24,Karl-Anthony Towns,1626157,-19,35.0,19.0,2.0,0.4,2.3999999999999986
2023-24,Karl-Anthony Towns,1626157,-18,32.5,16.0,2.0,0.398,0.3979999999999997
2023-24,Karl-Anthony Towns,1626157,-14,31.666666666666668,19.333333333333332,2.6666666666666665,0.6613333333333333,8.661333333333332
2023-24,Karl-Anthony Towns,1626157,-12,32.0,17.0,1.0,0.455,6.454999999999998
2023-24,Karl-Anthony Towns,1626157,-11,29.0,16.0,1.0,0.5,6.5
2023-24,Karl-Anthony Towns,1626157,-8,36.333333333333336,20.666666666666668,2.6666666666666665,0.4746666666666666,15.808000000000003
2023-24,Karl-Anthony Towns,1626157,-6,32.0,25.5,2.0,0.65,22.15
2023-24,Karl-Anthony Towns,1626157,-5,35.5,16.0,4.5,0.38549999999999995,15.8855
2023-24,Karl-Anthony Towns,1626157,-4,27.0,11.0,8.0,0.364,15.364
2023-24,Karl-Anthony Towns,1626157,-3,31.0,18.0,2.0,0.5,17.5
2023-24,Karl-Anthony Towns,1626157,-2,34.0,22.0,3.0,0.409,23.409
2023-24,Karl-Anthony Towns,1626157,-1,32.0,16.5,2.5,0.3685,18.3685
2023-24,Karl-Anthony Towns,1626157,0,37.0,62.0,2.0,0.6,64.6
2023-24,Karl-Anthony Towns,1626157,1,32.25,23.75,2.75,0.46325,27.96325
2023-24,Karl-Anthony Towns,1626157,5,31.0,29.0,3.0,0.556,37.556
2023-24,Karl-Anthony Towns,1626157,6,31.0,12.0,2.0,0.417,20.417
2023-24,Karl-Anthony Towns,1626157,7,27.5,22.5,3.0,0.612,33.111999999999995
2023-24,Karl-Anthony Towns,1626157,8,38.666666666666664,25.666666666666668,3.3333333333333335,0.5016666666666666,37.501666666666665
2023-24,Karl-Anthony Towns,1626157,9,35.333333333333336,24.666666666666668,5.0,0.613,39.27966666666667
2023-24,Karl-Anthony Towns,1626157,11,33.0,21.333333333333332,3.6666666666666665,0.5376666666666666,36.53766666666667
2023-24,Karl-Anthony Towns,1626157,12,31.8,20.4,3.4,0.5034,36.303399999999996
2023-24,Karl-Anthony Towns,1626157,14,31.75,19.25,4.75,0.493,38.492999999999995
2023-24,Karl-Anthony Towns,1626157,17,28.0,24.0,4.0,0.5835,45.5835
2023-24,Karl-Anthony Towns,1626157,18,35.0,31.5,3.5,0.5369999999999999,53.537
2023-24,Karl-Anthony Towns,1626157,20,36.0,28.0,4.0,0.471,52.471
2023-24,Karl-Anthony Towns,1626157,21,29.0,19.0,1.0,0.467,41.467
2023-24,Karl-Anthony Towns,1626157,22,29.5,22.0,2.5,0.4915,46.9915
2023-24,Karl-Anthony Towns,1626157,24,32.0,25.0,1.0,0.5,50.5
2023-24,Karl-Anthony Towns,1626157,26,30.5,20.5,1.5,0.3955,48.3955
2023-24,Karl-Anthony Towns,1626157,28,33.0,28.0,5.0,0.579,61.579
2023-24,Karl-Anthony Towns,1626157,38,27.0,23.0,1.0,0.875,62.875
2023-24,Kawhi Leonard,202695,-18,36.0,14.0,3.0,0.375,-0.625
2023-24,Kawhi Leonard,202695,-17,30.0,20.0,2.0,0.75,5.75
2023-24,Kawhi Leonard,202695,-15,33.333333333333336,22.0,2.0,0.4709999999999999,9.471
2023-24,Kawhi Leonard,202695,-13,37.0,26.0,4.0,0.474,17.474
2023-24,Kawhi Leonard,202695,-12,33.0,19.0,3.0,0.4445,10.444500000000001
2023-24,Kawhi Leonard,202695,-11,35.5,23.5,2.5,0.43100000000000005,15.431000000000001
2023-24,Kawhi Leonard,202695,-10,38.0,26.0,3.0,0.611,19.611
2023-24,Kawhi Leonard,202695,-9,36.0,30.0,3.0,0.52,24.520000000000003
2023-24,Kawhi Leonard,202695,-8,33.0,21.5,4.5,0.5165,18.5165
2023-24,Kawhi Leonard,202695,-6,34.0,25.0,4.0,0.5,23.5
2023-24,Kawhi Leonard,202695,-5,38.0,30.0,5.0,0.47050000000000003,30.4705
2023-24,Kawhi Leonard,202695,-2,37.0,26.0,5.0,0.5834999999999999,29.5835
2023-24,Kawhi Leonard,202695,-1,35.0,23.5,2.5,0.5005,25.5005
2023-24,Kawhi Leonard,202695,0,37.333333333333336,18.0,3.0,0.40199999999999997,21.402
2023-24,Kawhi Leonard,202695,2,35.0,23.5,2.5,0.459,28.459
2023-24,Kawhi Leonard,202695,3,35.0,17.0,2.0,0.438,22.438
2023-24,Kawhi Leonard,202695,4,37.666666666666664,24.0,3.6666666666666665,0.47400000000000003,32.14066666666667
2023-24,Kawhi Leonard,202695,5,36.333333333333336,23.0,3.3333333333333335,0.4883333333333333,31.821666666666665
2023-24,Kawhi Leonard,202695,6,29.0,19.0,2.0,0.467,27.467
2023-24,Kawhi Leonard,202695,7,37.0,30.0,5.0,0.545,42.545
2023-24,Kawhi Leonard,202695,8,37.0,26.666666666666668,5.333333333333333,0.5896666666666667,40.589666666666666
2023-24,Kawhi Leonard,202695,9,37.5,26.5,6.0,0.533,42.033
2023-24,Kawhi Leonard,202695,11,31.6,21.8,2.8,0.5644,36.1644
2023-24,Kawhi Leonard,202695,12,29.0,27.0,4.0,0.45,43.45
2023-24,Kawhi Leonard,202695,13,38.0,34.0,5.0,0.579,52.579
2023-24,Kawhi Leonard,202695,15,34.666666666666664,27.333333333333332,6.0,0.6126666666666667,48.946
2023-24,Kawhi Leonard,202695,17,28.5,21.5,3.0,0.5355,42.0355
2023-24,Kawhi Leonard,202695,18,34.25,27.0,3.25,0.522,48.772
2023-24,Kawhi Leonard,202695,19,36.0,16.0,6.0,0.6,41.6
2023-24,Kawhi Leonard,202695,20,36.0,34.0,3.0,0.778,57.778
2023-24,Kawhi Leonard,202695,21,32.0,29.0,3.0,0.746,53.746
2023-24,Kawhi Leonard,202695,23,29.0,31.0,4.0,0.56,58.56
2023-24,Kawhi Leonard,202695,24,29.666666666666668,17.666666666666668,4.0,0.385,46.05166666666667
2023-24,Kawhi Leonard,202695,25,28.0,23.0,6.0,0.529,54.528999999999996
2023-24,Kawhi Leonard,202695,27,27.5,27.0,1.5,0.667,56.167
2023-24,Keegan Murray,1631099,-31,26.0,8.0,0.0,0.222,-22.778
2023-24,Keegan Murray,1631099,-23,28.5,15.5,0.0,0.47750000000000004,-7.022500000000001
2023-24,Keegan Murray,1631099,-22,33.0,21.0,0.0,0.529,-0.4710000000000001
2023-24,Keegan Murray,1631099,-21,30.0,16.5,1.0,0.5325,-2.967500000000001
2023-24,Keegan Murray,1631099,-20,33.0,17.0,1.0,0.545,-1.4549999999999983
2023-24,Keegan Murray,1631099,-18,28.0,11.0,1.5,0.4495,-5.0504999999999995
2023-24,Keegan Murray,1631099,-17,33.0,10.0,2.0,0.375,-4.625
2023-24,Keegan Murray,1631099,-16,23.0,8.0,1.0,0.3,-6.699999999999999
2023-24,Keegan Murray,1631099,-11,39.0,16.0,1.0,0.375,6.375
2023-24,Keegan Murray,1631099,-10,32.0,7.666666666666667,1.0,0.31066666666666665,-1.022666666666666
2023-24,Keegan Murray,1631099,-9,35.0,18.5,2.0,0.506,12.006
2023-24,Keegan Murray,1631099,-8,35.6,14.0,1.2,0.3702,7.5702
2023-24,Keegan Murray,1631099,-7,45.0,28.0,1.0,0.619,22.619
2023-24,Keegan Murray,1631099,-6,34.0,15.5,1.25,0.4165,11.1665
2023-24,Keegan Murray,1631099,-4,25.5,3.5,3.5,0.1875,3.1875
2023-24,Keegan Murray,1631099,-3,33.8,13.6,1.0,0.3998,11.9998
2023-24,Keegan Murray,1631099,-2,42.0,23.0,0.0,0.474,21.474
2023-24,Keegan Murray,1631099,-1,29.0,13.0,0.0,0.462,12.462
2023-24,Keegan Murray,1631099,0,33.0,6.0,1.0,0.333,7.333
2023-24,Keegan Murray,1631099,3,36.666666666666664,15.0,1.6666666666666667,0.437,20.10366666666667
2023-24,Keegan Murray,1631099,4,38.5,24.0,2.0,0.526,30.526
2023-24,Keegan Murray,1631099,5,31.0,25.0,3.0,0.611,33.611000000000004
2023-24,Keegan Murray,1631099,8,31.5,11.0,2.5,0.32599999999999996,21.826
2023-24,Keegan Murray,1631099,9,26.0,17.0,2.0,0.545,28.545
2023-24,Keegan Murray,1631099,10,38.0,23.0,1.5,0.5745,35.0745
2023-24,Keegan Murray,1631099,11,37.0,14.0,1.0,0.417,26.417
2023-24,Keegan Murray,1631099,12,34.0,11.5,2.25,0.34975,26.09975
2023-24,Keegan Murray,1631099,13,32.2,10.2,3.0,0.3612,26.5612
2023-24,Keegan Murray,1631099,14,42.0,17.0,1.0,0.467,32.467
2023-24,Keegan Murray,1631099,17,33.0,24.0,3.0,0.692,44.692
2023-24,Keegan Murray,1631099,19,37.5,14.5,3.5,0.375,37.375
2023-24,Keegan Murray,1631099,20,35.0,22.0,4.0,0.459,46.459
2023-24,Keegan Murray,1631099,21,35.333333333333336,21.333333333333332,2.3333333333333335,0.6323333333333333,45.29899999999999
2023-24,Keegan Murray,1631099,23,37.0,11.0,1.0,0.364,35.364000000000004
2023-24,Keegan Murray,1631099,25,33.5,23.0,2.5,0.5855,51.085499999999996
2023-24,Keegan Murray,1631099,26,27.0,12.0,1.0,0.333,39.333
2023-24,Keegan Murray,1631099,32,34.0,32.0,2.0,0.765,66.765
2023-24,Keegan Murray,1631099,33,33.0,28.5,1.5,0.5565,63.5565
2023-24,Keita Bates-Diop,1628966,-6,29.0,11.0,0.0,0.364,5.364000000000001
2023-24,Keita Bates-Diop,1628966,-5,23.0,6.0,1.0,0.333,2.333
2023-24,Keita Bates-Diop,1628966,-4,26.0,6.0,2.0,0.333,4.333
2023-24,Keita Bates-Diop,1628966,-2,22.0,6.5,2.5,0.4165,7.416499999999999
2023-24,Keita Bates-Diop,1628966,0,27.0,9.0,2.0,0.273,11.273
2023-24,Keita Bates-Diop,1628966,8,23.0,6.0,1.0,0.4,15.4
2023-24,Keita Bates-Diop,1628966,19,31.0,7.0,3.0,0.5,29.5
2023-24,Keldon Johnson,1629640,-30,31.0,13.0,3.0,0.333,-13.667000000000002
2023-24,Keldon Johnson,1629640,-27,22.0,4.0,0.5,0.101,-22.399
2023-24,Keldon Johnson,1629640,-21,33.0,9.0,8.0,0.444,-3.556000000000001
2023-24,Keldon Johnson,1629640,-19,23.0,16.0,3.0,0.5,0.5
2023-24,Keldon Johnson,1629640,-18,36.0,12.0,2.0,0.214,-3.7859999999999996
2023-24,Keldon Johnson,1629640,-17,29.666666666666668,16.666666666666668,1.6666666666666667,0.537,1.8703333333333347
2023-24,Keldon Johnson,1629640,-16,30.0,10.0,2.0,0.429,-3.5709999999999997
2023-24,Keldon Johnson,1629640,-15,25.666666666666668,14.333333333333334,1.3333333333333333,0.45799999999999996,1.1246666666666663
2023-24,Keldon Johnson,1629640,-14,28.0,24.0,3.5,0.48950000000000005,13.9895
2023-24,Keldon Johnson,1629640,-13,29.333333333333332,15.0,2.0,0.566,4.565999999999999
2023-24,Keldon Johnson,1629640,-12,33.5,19.5,4.5,0.4065,12.406500000000001
2023-24,Keldon Johnson,1629640,-10,31.0,16.333333333333332,2.6666666666666665,0.455,9.454999999999998
2023-24,Keldon Johnson,1629640,-9,28.666666666666668,9.333333333333334,1.0,0.29233333333333333,1.6256666666666675
2023-24,Keldon Johnson,1629640,-8,24.666666666666668,12.333333333333334,1.6666666666666667,0.375,6.375
2023-24,Keldon Johnson,1629640,-7,33.5,15.5,4.0,0.558,13.058
2023-24,Keldon Johnson,1629640,-5,33.0,23.0,2.0,0.6375,20.6375
2023-24,Keldon Johnson,1629640,-4,29.666666666666668,12.333333333333334,1.6666666666666667,0.336,10.336
2023-24,Keldon Johnson,1629640,-3,30.0,23.0,3.0,0.5665,23.5665
2023-24,Keldon Johnson,1629640,-2,34.0,20.0,4.0,0.49149999999999994,22.4915
2023-24,Keldon Johnson,1629640,-1,30.5,24.0,4.0,0.552,27.552
2023-24,Keldon Johnson,1629640,0,31.333333333333332,15.333333333333334,5.0,0.42700000000000005,20.760333333333335
2023-24,Keldon Johnson,1629640,1,32.0,19.5,4.75,0.5335,25.7835
2023-24,Keldon Johnson,1629640,4,27.0,15.666666666666666,2.3333333333333335,0.4026666666666667,22.402666666666665
2023-24,Keldon Johnson,1629640,5,28.666666666666668,17.666666666666668,2.3333333333333335,0.4996666666666667,25.499666666666666
2023-24,Keldon Johnson,1629640,6,29.5,23.0,4.5,0.519,34.019
2023-24,Keldon Johnson,1629640,7,32.5,17.0,3.5,0.369,27.869
2023-24,Keldon Johnson,1629640,8,30.0,15.5,2.5,0.44999999999999996,26.45
2023-24,Keldon Johnson,1629640,11,35.0,7.0,6.0,0.273,24.273
2023-24,Keldon Johnson,1629640,12,24.0,17.0,3.0,0.5,32.5
2023-24,Keldon Johnson,1629640,14,33.0,24.0,0.0,0.667,38.667
2023-24,Keldon Johnson,1629640,23,34.0,17.0,4.0,0.5,44.5
2023-24,Keldon Johnson,1629640,27,28.0,12.0,6.0,0.5,45.5
2023-24,Kelly Olynyk,203482,-21,27.0,16.0,5.0,0.778,0.7779999999999987
2023-24,Kelly Olynyk,203482,-20,24.0,15.0,5.0,0.5780000000000001,0.5779999999999994
2023-24,Kelly Olynyk,203482,-19,20.666666666666668,5.666666666666667,2.0,0.3666666666666667,-10.966666666666667
