AST,REB,TOV,FTA,STL,Total_Wins
26.951219512195124,43.96341463414634,13.012195121951219,22.841463414634145,8.341463414634147,49
21.426829268292682,40.451219512195124,13.695121951219512,25.451219512195124,7.621951219512195,42
20.12121212121212,41.74242424242424,16.0,24.757575757575758,9.424242424242424,36
19.25609756097561,40.5609756097561,12.048780487804878,21.085365853658537,8.195121951219512,54
20.01219512195122,40.329268292682926,12.963414634146341,20.365853658536587,7.695121951219512,37
21.29268292682927,40.36585365853659,14.707317073170731,19.20731707317073,7.012195121951219,17
20.51219512195122,44.36585365853659,13.402439024390244,21.378048780487806,5.695121951219512,32
21.78048780487805,45.19512195121951,13.890243902439025,21.109756097560975,7.085365853658536,31
23.317073170731707,44.03658536585366,14.731707317073171,18.98780487804878,6.7317073170731705,29
20.073170731707318,44.73170731707317,14.036585365853659,23.853658536585368,6.7926829268292686,17
22.060606060606062,46.5,14.333333333333334,23.484848484848484,7.636363636363637,21
21.40277777777778,45.138888888888886,12.944444444444445,20.916666666666668,7.041666666666667,41
21.865853658536587,46.1219512195122,13.25609756097561,24.146341463414632,6.951219512195122,37
22.926829268292682,46.59756097560975,12.987804878048781,25.451219512195124,6.426829268292683,47
24.365853658536587,45.170731707317074,13.231707317073171,21.817073170731707,7.463414634146342,50
20.390243902439025,42.76829268292683,14.097560975609756,29.28048780487805,7.975609756097561,55
18.545454545454547,43.68181818181818,16.348484848484848,26.424242424242426,7.545454545454546,47
21.378048780487806,43.646341463414636,15.28048780487805,26.78048780487805,8.28048780487805,60
21.878048780487806,44.73170731707317,15.317073170731707,25.024390243902438,8.268292682926829,59
20.5,47.51219512195122,14.695121951219512,24.634146341463413,7.2926829268292686,45
22.963414634146343,48.6219512195122,15.914634146341463,25.20731707317073,7.353658536585366,55
20.98780487804878,46.6219512195122,15.0,25.76829268292683,7.902439024390244,47
21.341463414634145,45.0609756097561,13.987804878048781,24.20731707317073,9.060975609756097,48
23.378048780487806,48.073170731707314,13.963414634146341,24.98780487804878,9.341463414634147,49
21.694444444444443,42.888888888888886,13.694444444444445,24.819444444444443,7.638888888888889,44
22.055555555555557,45.59722222222222,16.13888888888889,21.333333333333332,7.0,22
22.21951219512195,45.6219512195122,13.963414634146341,19.902439024390244,7.585365853658536,24
24.414634146341463,43.65853658536585,13.048780487804878,23.70731707317073,8.24390243902439,40
27.109756097560975,42.03658536585366,12.670731707317072,21.451219512195124,8.463414634146341,57
19.951219512195124,43.207317073170735,14.926829268292684,25.621951219512194,6.682926829268292,52
20.015151515151516,42.45454545454545,14.909090909090908,22.848484848484848,6.833333333333333,37
22.817073170731707,42.707317073170735,14.524390243902438,16.573170731707318,6.439024390243903,20
21.048780487804876,42.048780487804876,14.902439024390244,20.902439024390244,7.682926829268292,23
20.634146341463413,41.81707317073171,14.890243902439025,19.085365853658537,7.890243902439025,25
23.573170731707318,43.31707317073171,14.085365853658537,20.109756097560975,8.207317073170731,35
22.195121951219512,43.18292682926829,13.304878048780488,21.378048780487806,7.073170731707317,29
23.426829268292682,41.63414634146341,14.536585365853659,20.463414634146343,7.585365853658536,25
25.548780487804876,45.41463414634146,13.195121951219512,19.20731707317073,6.621951219512195,42
23.931506849315067,44.50684931506849,12.835616438356164,22.684931506849313,8.205479452054794,33
